Fake_Id,Designation,Recruitment_Type,Account_code,Avg_In_Tim,Avg_Out_Tim,Avg_Office_hr,Avg_Bay_hr,Avg_Break_hr,Avg_Cafeteria,Avg_OOO_hr,Unbilled,Half_Day,Full_Day,Online_Checkin,Exemptions,Unallocated,avg_in_time_hr,avg_office_hours,avg_break_hours,avg_ooo_hours,total_leaves,unbilled_flag,unallocated_flag,bay_hours,cafeteria_hours,efficiency,break_utilization,punctuality,absenteeism_days,burnout_hours,Cluster,Behavior_Type,Name
69,TDS,Campus 2024,Skills Development,11:42:44,21:15:12,9:33:36,7:56:58,1:36:37,0:13:06,1:23:31,Unbilled,1,5,0,5,No,11.7,9.55,1.6,1.3833333333333333,6,1,0,7.933333333333334,0.2166666666666666,83.07155322862128,0.1675392670157068,2.6999999999999997,5.5,0.5500000000000007,1,Late Starter,Bryan Scott
252,TDS,Campus 2024,Mars,11:53:06,20:55:28,9:04:18,7:56:56,1:07:21,0:25:57,0:41:23,Unbilled,1,5,0,1,No,11.883333333333333,9.066666666666666,1.1166666666666667,0.6833333333333333,6,1,0,7.933333333333334,0.4166666666666667,87.5,0.1231617647058823,2.883333333333333,5.5,0.0666666666666664,1,Late Starter,Megan Kirby
1097,TDS,Campus-2022,Bristol-Myers Squibb,11:57:00,20:59:25,9:02:29,7:56:55,1:05:33,0:20:09,0:45:24,Unbilled,1,4,0,23,No,11.95,9.033333333333331,1.0833333333333333,0.75,5,1,0,7.933333333333334,0.3333333333333333,87.82287822878229,0.1199261992619926,2.9499999999999997,4.5,0.0333333333333332,1,Late Starter,Edward Sullivan
278,TDS,Campus 2024,Mars,11:41:45,20:48:26,9:05:57,7:56:52,1:09:05,0:20:04,0:49:00,Billed,0,6,0,4,No,11.683333333333334,9.083333333333334,1.15,0.8166666666666667,6,0,0,7.933333333333334,0.3333333333333333,87.3394495412844,0.1266055045871559,2.6833333333333336,6,0.0833333333333339,1,Late Starter,Martin Hobbs
525,TDS,Campus-2022,NCLH,12:38:17,22:15:20,9:36:08,7:56:25,1:39:43,0:34:07,1:05:35,Billed,6,7,0,23,No,12.633333333333333,9.6,1.65,1.0833333333333333,13,0,0,7.933333333333334,0.5666666666666667,82.6388888888889,0.171875,3.633333333333333,10,0.5999999999999996,1,Late Starter,Jeff Mitchell
615,TDS,Campus 2024,CHEVRON U.S.A. INC.,12:13:08,21:33:43,9:19:58,7:56:23,1:23:34,0:50:00,0:33:34,Billed,0,10,0,8,No,12.216666666666669,9.316666666666666,1.3833333333333333,0.55,10,0,0,7.933333333333334,0.8333333333333334,85.1520572450805,0.148479427549195,3.216666666666667,10,0.3166666666666664,1,Late Starter,Michael Brown
783,TDS,Campus-2023,J&J Inc,12:12:05,22:06:56,9:54:39,7:56:23,1:58:16,0:25:49,1:32:26,Billed,2,15,0,15,No,12.2,9.9,1.9666666666666668,1.5333333333333332,17,0,0,7.933333333333334,0.4166666666666667,80.13468013468014,0.1986531986531986,3.1999999999999997,16,0.9000000000000004,1,Late Starter,Joseph Lang
288,TDS,Campus-2022,NCLH,12:21:10,21:39:49,9:18:00,7:56:16,1:21:44,0:57:27,0:24:17,Billed,6,3,1,13,No,12.35,9.3,1.35,0.4,9,0,0,7.933333333333334,0.95,85.30465949820788,0.1451612903225806,3.35,6,0.3000000000000007,1,Late Starter,Peter Hawkins
1300,TDS,Campus-2022,J&J Inc,11:07:25,20:52:08,9:44:54,7:56:16,1:48:38,0:21:15,1:27:23,Billed,1,22,0,37,No,11.116666666666667,9.733333333333333,1.8,1.45,23,0,0,7.933333333333334,0.35,81.50684931506851,0.184931506849315,2.116666666666667,22.5,0.7333333333333325,2,Erratic / At-Risk,Leslie Charles
594,TDS,Campus-2022,Mars,12:55:23,22:07:49,9:11:57,7:56:14,1:15:42,0:06:58,1:08:44,Billed,1,15,0,11,No,12.916666666666666,9.183333333333334,1.25,1.1333333333333333,16,0,0,7.933333333333334,0.1,86.38838475499092,0.1361161524500907,3.916666666666666,15.5,0.1833333333333335,1,Late Starter,Sara Edwards
968,AL,Campus-2019,J&J Inc,12:46:00,22:02:49,9:16:21,7:56:13,1:20:07,0:20:31,0:59:36,Unbilled,2,14,0,16,No,12.766666666666667,9.266666666666667,1.3333333333333333,0.9833333333333332,16,1,0,7.933333333333334,0.3333333333333333,85.6115107913669,0.1438848920863309,3.766666666666668,15,0.2666666666666675,1,Late Starter,Karen Welch
857,TDS,Campus-2022,Mars,12:09:40,21:22:46,9:13:51,7:56:10,1:17:40,0:29:54,0:47:46,Unbilled,0,13,0,16,Yes,12.15,9.216666666666669,1.2833333333333332,0.7833333333333333,13,1,1,7.933333333333334,0.4833333333333333,86.07594936708861,0.1392405063291139,3.1500000000000004,13,0.2166666666666667,0,Consistent Performer,John Padilla
1020,TDS,Ragnarok TDS2,J&J Inc,12:27:34,22:04:57,9:37:37,7:56:10,1:41:26,0:21:03,1:20:22,Billed,1,9,1,31,No,12.45,9.616666666666667,1.6833333333333331,1.3333333333333333,10,0,0,7.933333333333334,0.35,82.49566724436743,0.1750433275563258,3.4499999999999997,9.5,0.6166666666666671,1,Late Starter,Jennifer Cooper
851,TDS,Campus 2024,Bristol-Myers Squibb,12:19:35,21:25:24,9:06:10,7:56:00,1:10:09,0:12:34,0:57:35,Unbilled,0,13,0,15,No,12.316666666666666,9.1,1.1666666666666667,0.95,13,1,0,7.933333333333334,0.2,87.17948717948718,0.1282051282051282,3.3166666666666664,13,0.0999999999999996,1,Late Starter,Madeline Carson
1414,TDS,Campus-2023,Skills Development,10:39:08,20:51:57,10:15:15,7:55:52,2:19:23,0:35:40,1:43:43,Unbilled,1,114,1,4,Yes,10.65,10.25,2.3166666666666664,1.7166666666666668,115,1,1,7.916666666666667,0.5833333333333334,77.23577235772358,0.2260162601626016,1.6500000000000004,114.5,1.25,0,Consistent Performer,Brian Gentry
718,TDS,Ragnarok TDS2,Mars,13:12:27,22:27:59,9:15:40,7:55:50,1:19:50,0:12:18,1:07:32,Unbilled,1,12,0,9,No,13.2,9.25,1.3166666666666669,1.1166666666666667,13,1,0,7.916666666666667,0.2,85.58558558558559,0.1423423423423423,4.199999999999999,12.5,0.25,1,Late Starter,Andrew Hendrix
501,TDS,Campus 2024,Home Depot,12:31:02,21:31:46,9:03:51,7:55:48,1:08:02,0:32:07,0:35:55,Unbilled,0,8,0,14,No,12.516666666666667,9.05,1.1333333333333333,0.5833333333333334,8,1,0,7.916666666666667,0.5333333333333333,87.47697974217311,0.1252302025782688,3.5166666666666675,8,0.0500000000000007,1,Late Starter,Paul Moore
752,TDS,Ragnarok TDS2,"Gilead Sciences, Inc.",12:12:01,21:37:52,9:22:50,7:55:44,1:27:05,0:48:10,0:38:55,Unbilled,3,7,1,16,No,12.2,9.366666666666667,1.45,0.6333333333333333,10,1,0,7.916666666666667,0.8,84.51957295373666,0.1548042704626334,3.1999999999999997,8.5,0.3666666666666671,1,Late Starter,Ashley Jones
253,TDS,Campus-2023,Mars,11:00:18,20:36:28,9:36:04,7:55:41,1:40:22,0:40:05,1:00:17,Billed,3,7,1,12,No,11,9.6,1.6666666666666663,1,10,0,0,7.916666666666667,0.6666666666666666,82.46527777777779,0.1736111111111111,2,8.5,0.5999999999999996,2,Erratic / At-Risk,Lisa Li
367,TDS,Ragnarok TDS2,Home Depot,11:55:50,21:24:37,9:28:43,7:55:37,1:33:06,0:47:27,0:45:38,Unbilled,0,5,0,12,No,11.916666666666666,9.466666666666669,1.55,0.75,5,1,0,7.916666666666667,0.7833333333333333,83.62676056338029,0.1637323943661972,2.916666666666666,5,0.4666666666666668,1,Late Starter,Ryan Thompson
464,TDS,Ragnarok TDS2,Walmart eCommerce,13:07:44,22:59:02,9:51:14,7:55:33,1:55:41,0:29:49,1:25:51,Unbilled,4,10,0,26,Yes,13.116666666666667,9.85,1.9166666666666663,1.4166666666666667,14,1,1,7.916666666666667,0.4833333333333333,80.37225042301185,0.1945854483925549,4.116666666666667,12,0.8499999999999996,0,Consistent Performer,Patricia Hayden
221,AL,Campus-2021,Microsoft,12:38:16,22:23:22,9:45:29,7:55:32,1:49:56,0:17:47,1:32:09,Unbilled,1,3,0,19,No,12.633333333333333,9.75,1.8166666666666669,1.5333333333333332,4,1,0,7.916666666666667,0.2833333333333333,81.19658119658119,0.1863247863247863,3.633333333333333,3.5,0.75,1,Late Starter,Cindy Watkins
540,TDS,Campus-2022,Walmart,13:13:44,22:45:31,9:33:41,7:55:15,1:38:26,0:48:53,0:49:32,Billed,0,12,0,8,No,13.216666666666669,9.55,1.6333333333333333,0.8166666666666667,12,0,0,7.916666666666667,0.8,82.89703315881326,0.1710296684118673,4.216666666666667,12,0.5500000000000007,1,Late Starter,Benjamin Foley
682,TDS,Campus-2023,CHEVRON U.S.A. INC.,12:34:22,22:06:01,9:31:52,7:55:08,1:36:43,0:42:43,0:54:00,Billed,0,10,0,20,No,12.566666666666666,9.516666666666667,1.6,0.9,10,0,0,7.916666666666667,0.7,83.18739054290718,0.1681260945709282,3.5666666666666664,10,0.5166666666666675,1,Late Starter,George Howell
542,TDS,Campus 2024,NCLH,12:41:56,21:53:03,9:11:11,7:55:07,1:16:04,0:28:33,0:47:30,Billed,0,6,0,11,No,12.683333333333334,9.183333333333334,1.2666666666666666,0.7833333333333333,6,0,0,7.916666666666667,0.4666666666666667,86.20689655172414,0.1379310344827586,3.6833333333333336,6,0.1833333333333335,1,Late Starter,Amanda Brown
168,TDS,Campus 2024,Microsoft,12:44:54,22:12:16,9:28:05,7:55:03,1:33:01,0:44:34,0:48:27,Billed,0,7,0,6,No,12.733333333333333,9.466666666666669,1.55,0.8,7,0,0,7.916666666666667,0.7333333333333333,83.62676056338029,0.1637323943661972,3.733333333333333,7,0.4666666666666668,1,Late Starter,Jennifer Hansen
160,TDS,Campus 2024,Home Depot,12:13:17,21:44:23,9:33:13,7:55:02,1:38:11,0:38:18,0:59:52,Unbilled,0,7,0,8,No,12.216666666666669,9.55,1.6333333333333333,0.9833333333333332,7,1,0,7.916666666666667,0.6333333333333333,82.89703315881326,0.1710296684118673,3.216666666666667,7,0.5500000000000007,1,Late Starter,Phillip Sweeney
388,TDS,Campus-2022,Mars,12:54:19,22:10:14,9:17:02,7:55:02,1:22:00,0:28:06,0:53:53,Billed,3,8,1,6,No,12.9,9.283333333333331,1.3666666666666667,0.8833333333333333,11,0,0,7.916666666666667,0.4666666666666667,85.27827648114902,0.1472172351885098,3.9,9.5,0.2833333333333332,1,Late Starter,John Johnson
471,TDS,Campus 2024,Delivery CORE,12:16:30,21:36:25,9:20:12,7:55:01,1:25:11,0:17:30,1:07:40,Unbilled,0,10,0,16,No,12.266666666666667,9.333333333333334,1.4166666666666667,1.1166666666666667,10,1,0,7.916666666666667,0.2833333333333333,84.82142857142857,0.1517857142857142,3.2666666666666675,10,0.3333333333333339,1,Late Starter,Thomas Hardin
282,TDS,Campus-2022,Coles,8:37:33,18:06:37,9:29:16,7:54:59,1:34:16,0:55:50,0:38:26,Billed,3,8,0,8,No,8.616666666666667,9.483333333333333,1.5666666666666669,0.6333333333333333,11,0,0,7.9,0.9166666666666666,83.30404217926187,0.1652021089630931,0.3833333333333328,9.5,0.4833333333333325,2,Erratic / At-Risk,Christina Dougherty
762,AL,Ragnarok TDS2,Home Depot,12:17:03,21:40:24,9:23:46,7:54:46,1:29:00,0:46:37,0:42:22,Unbilled,0,11,0,30,No,12.283333333333331,9.383333333333333,1.4833333333333334,0.7,11,1,0,7.9,0.7666666666666667,84.19182948490231,0.1580817051509769,3.283333333333333,11,0.3833333333333328,1,Late Starter,Tyler Hayes
1266,AL,Campus-2019,Mars,12:42:58,21:51:03,9:10:46,7:54:40,1:16:05,0:17:00,0:59:05,Unbilled,2,15,12,40,No,12.7,9.166666666666666,1.2666666666666666,0.9833333333333332,17,1,0,7.9,0.2833333333333333,86.18181818181819,0.1381818181818181,3.6999999999999993,16,0.166666666666666,1,Late Starter,Bobby Miller
484,TDS,Campus-2022,BMO,13:10:57,22:28:39,9:17:18,7:54:39,1:22:39,0:25:19,0:57:20,Billed,5,11,0,11,No,13.166666666666666,9.283333333333331,1.3666666666666667,0.95,16,0,0,7.9,0.4166666666666667,85.09874326750449,0.1472172351885098,4.166666666666666,13.5,0.2833333333333332,1,Late Starter,John Banks
332,TDS,Campus 2024,Novartis,11:36:17,20:59:29,9:22:49,7:54:35,1:28:13,0:42:08,0:46:04,Billed,0,7,0,6,No,11.6,9.366666666666667,1.4666666666666668,0.7666666666666667,7,0,0,7.9,0.7,84.34163701067615,0.1565836298932384,2.6,7,0.3666666666666671,1,Late Starter,Jay Mitchell
1301,TDS,Campus-2022,Mars,12:21:08,21:19:31,8:59:00,7:54:34,1:04:25,0:20:00,0:44:25,Billed,2,18,0,50,No,12.35,8.983333333333333,1.0666666666666669,0.7333333333333333,20,0,0,7.9,0.3333333333333333,87.94063079777366,0.1187384044526901,3.35,19,0,1,Late Starter,Bryan Smith
1098,AL,Campus-2019,Walmart,12:47:30,21:54:37,9:05:45,7:54:28,1:11:17,0:29:42,0:41:34,Unbilled,4,7,0,34,No,12.783333333333331,9.083333333333334,1.1833333333333331,0.6833333333333333,11,1,0,7.9,0.4833333333333333,86.97247706422017,0.1302752293577981,3.783333333333333,9,0.0833333333333339,1,Late Starter,Kenneth Bradley
687,TDS,Campus-2023,Home Depot,12:49:25,22:30:13,9:40:51,7:54:27,1:46:24,0:48:45,0:57:39,Billed,7,7,0,23,No,12.816666666666666,9.666666666666666,1.7666666666666666,0.95,14,0,0,7.9,0.8,81.72413793103449,0.1827586206896551,3.8166666666666655,10.5,0.6666666666666661,1,Late Starter,Rachel Patterson
128,TDS,Campus-2022,Loyalty Pacific,8:55:01,18:25:19,9:29:47,7:54:24,1:35:23,0:43:47,0:51:36,Billed,0,7,0,1,No,8.916666666666666,9.483333333333333,1.5833333333333337,0.85,7,0,0,7.9,0.7166666666666667,83.30404217926187,0.1669595782073814,0.0833333333333339,7,0.4833333333333325,2,Erratic / At-Risk,Melissa Riley
648,TDS,Campus-2023,Microsoft,12:10:37,22:03:32,9:52:17,7:54:21,1:57:56,0:36:26,1:21:29,Unbilled,2,20,0,17,No,12.166666666666666,9.866666666666667,1.95,1.35,22,1,0,7.9,0.6,80.06756756756756,0.1976351351351351,3.166666666666666,21,0.8666666666666671,1,Late Starter,Dean Bailey
684,TDS,Campus-2022,CHEVRON U.S.A. INC.,12:35:10,22:03:01,9:28:55,7:54:10,1:34:45,0:36:46,0:57:58,Unbilled,1,16,1,11,No,12.583333333333334,9.466666666666669,1.5666666666666669,0.95,17,1,0,7.9,0.6,83.45070422535211,0.1654929577464788,3.583333333333334,16.5,0.4666666666666668,1,Late Starter,Nicholas Wilson
646,TDS,Campus-2023,Microsoft,13:35:15,23:20:41,9:45:35,7:54:03,1:51:32,1:10:11,0:41:20,Unbilled,0,9,0,6,No,13.583333333333334,9.75,1.85,0.6833333333333333,9,1,0,7.9,1.1666666666666667,81.02564102564102,0.1897435897435897,4.583333333333334,9,0.75,1,Late Starter,Laura Adams
1158,TDS,Campus-2022,J&J Inc,13:03:11,22:26:33,9:23:38,7:54:03,1:29:34,0:23:13,1:06:21,Billed,1,18,0,23,No,13.05,9.383333333333333,1.4833333333333334,1.1,19,0,0,7.9,0.3833333333333333,84.19182948490231,0.1580817051509769,4.050000000000001,18.5,0.3833333333333328,1,Late Starter,Phyllis Garza
1333,TDS,Campus-2022,Engineering Improvement,11:39:00,21:07:39,9:28:32,7:54:00,1:34:32,0:42:15,0:52:17,Unbilled,4,37,0,18,No,11.65,9.466666666666669,1.5666666666666669,0.8666666666666667,41,1,0,7.9,0.7,83.45070422535211,0.1654929577464788,2.6500000000000004,39,0.4666666666666668,1,Late Starter,Barbara Obrien
1184,TDS,Campus-2023,Bristol-Myers Squibb,12:16:51,21:43:30,9:26:41,7:53:54,1:32:47,0:24:52,1:07:55,Billed,0,6,0,34,No,12.266666666666667,9.433333333333334,1.5333333333333332,1.1166666666666667,6,0,0,7.883333333333333,0.4,83.56890459363957,0.1625441696113074,3.2666666666666675,6,0.4333333333333335,1,Late Starter,Barbara Alexander
1179,AL,Campus-2019,T Mobile,13:41:16,23:03:35,9:22:22,7:53:52,1:28:30,0:34:08,0:54:22,Unbilled,3,8,0,41,No,13.683333333333334,9.366666666666667,1.4666666666666668,0.9,11,1,0,7.883333333333333,0.5666666666666667,84.16370106761565,0.1565836298932384,4.683333333333334,9.5,0.3666666666666671,1,Late Starter,Terrance Moore
680,TDS,Campus-2022,Skills Development,12:56:18,22:16:04,9:21:10,7:53:49,1:27:21,0:31:48,0:55:32,Unbilled,1,11,0,27,No,12.933333333333334,9.35,1.45,0.9166666666666666,12,1,0,7.883333333333333,0.5166666666666667,84.31372549019608,0.1550802139037433,3.9333333333333336,11.5,0.3499999999999996,1,Late Starter,Ricky Coleman
247,TDS,Campus 2024,Microsoft,13:20:52,22:56:08,9:35:11,7:53:48,1:41:23,0:26:49,1:14:33,Unbilled,0,14,0,5,Yes,13.333333333333334,9.583333333333334,1.6833333333333331,1.2333333333333334,14,1,1,7.883333333333333,0.4333333333333333,82.26086956521738,0.1756521739130434,4.333333333333334,14,0.5833333333333339,0,Consistent Performer,Susan Fowler
787,TDS,Campus-2023,CHEVRON U.S.A. INC.,13:06:52,22:09:14,9:02:14,7:53:48,1:08:25,0:26:56,0:41:28,Billed,3,7,0,23,No,13.1,9.033333333333331,1.1333333333333333,0.6833333333333333,10,0,0,7.883333333333333,0.4333333333333333,87.26937269372694,0.1254612546125461,4.1,8.5,0.0333333333333332,1,Late Starter,Shannon Young
417,TDS,Campus-2023,Nike,12:36:24,22:27:49,9:51:09,7:53:43,1:57:26,0:49:24,1:08:02,Billed,3,10,0,15,No,12.6,9.85,1.95,1.1333333333333333,13,0,0,7.883333333333333,0.8166666666666667,80.03384094754654,0.1979695431472081,3.6,11.5,0.8499999999999996,1,Late Starter,Ronald Lopez
1313,AL,Campus-2021,Walmart,13:16:12,21:49:27,8:34:41,7:53:43,0:40:58,0:08:49,0:32:08,Unbilled,5,11,70,14,No,13.266666666666667,8.566666666666666,0.6666666666666666,0.5333333333333333,16,1,0,7.883333333333333,0.1333333333333333,92.02334630350194,0.0778210116731517,4.266666666666668,13.5,0,1,Late Starter,Michelle Henry
695,TDS,Campus-2022,Skills Development,12:41:36,22:01:03,9:20:05,7:53:40,1:26:24,0:36:43,0:49:41,Unbilled,5,12,0,26,No,12.683333333333334,9.333333333333334,1.4333333333333331,0.8166666666666667,17,1,0,7.883333333333333,0.6,84.46428571428571,0.1535714285714285,3.6833333333333336,14.5,0.3333333333333339,1,Late Starter,Erica Huff
268,TDS,Campus 2024,Coles,11:34:14,20:53:22,9:19:00,7:53:36,1:25:23,0:02:43,1:22:40,Unbilled,0,8,0,10,No,11.566666666666666,9.316666666666666,1.4166666666666667,1.3666666666666667,8,1,0,7.883333333333333,0.0333333333333333,84.61538461538461,0.1520572450805009,2.5666666666666664,8,0.3166666666666664,1,Late Starter,Tamara Wilcox
621,TDS,Campus-2023,T Mobile,13:16:02,22:34:20,9:18:27,7:53:31,1:24:55,0:17:39,1:07:15,Billed,0,15,0,5,No,13.266666666666667,9.3,1.4,1.1166666666666667,15,0,0,7.883333333333333,0.2833333333333333,84.76702508960572,0.1505376344086021,4.266666666666668,15,0.3000000000000007,1,Late Starter,Alexander Deleon
228,TDS,Campus-2022,Loyalty Pacific,8:42:47,18:27:41,9:44:03,7:53:24,1:50:39,0:49:04,1:01:34,Billed,2,14,0,0,No,8.7,9.733333333333333,1.8333333333333333,1.0166666666666666,16,0,0,7.883333333333333,0.8166666666666667,80.99315068493152,0.1883561643835616,0.3000000000000007,15,0.7333333333333325,2,Erratic / At-Risk,Deborah Nguyen
758,TDS,Campus-2022,Dell,12:20:54,21:20:23,8:59:28,7:53:20,1:06:08,0:39:48,0:26:19,Billed,0,9,0,16,No,12.333333333333334,8.983333333333333,1.1,0.4333333333333333,9,0,0,7.883333333333333,0.65,87.75510204081633,0.1224489795918367,3.333333333333334,9,0,1,Late Starter,Courtney Chen
245,TDS,Campus 2024,CHEVRON U.S.A. INC.,11:49:07,21:32:23,9:43:15,7:53:15,1:50:00,0:53:36,0:56:23,Unbilled,4,6,0,19,No,11.816666666666666,9.716666666666669,1.8333333333333333,0.9333333333333332,10,1,0,7.883333333333333,0.8833333333333333,81.1320754716981,0.1886792452830188,2.8166666666666664,8,0.7166666666666668,1,Late Starter,Melissa Cross
187,TDS,Campus-2022,Microsoft,9:25:39,19:02:57,9:36:12,7:53:13,1:42:58,0:49:15,0:53:43,Unbilled,1,10,0,1,No,9.416666666666666,9.6,1.7,0.8833333333333333,11,1,0,7.883333333333333,0.8166666666666667,82.11805555555556,0.1770833333333333,0.4166666666666661,10.5,0.5999999999999996,2,Erratic / At-Risk,Henry Medina
344,AL,Campus-2021,Bristol-Myers Squibb,12:54:41,22:31:25,9:37:17,7:53:12,1:44:05,0:28:06,1:15:58,Billed,0,5,1,11,No,12.9,9.616666666666667,1.7333333333333334,1.25,5,0,0,7.883333333333333,0.4666666666666667,81.97573656845752,0.1802426343154246,3.9,5,0.6166666666666671,1,Late Starter,Linda Neal
743,TDS,Campus-2023,CHEVRON U.S.A. INC.,12:37:55,21:49:17,9:14:11,7:53:09,1:21:01,0:37:41,0:43:20,Unbilled,0,5,0,21,No,12.616666666666667,9.233333333333333,1.35,0.7166666666666667,5,1,0,7.883333333333333,0.6166666666666667,85.37906137184116,0.1462093862815884,3.616666666666667,5,0.2333333333333325,1,Late Starter,Tanya Gonzalez
336,TDS,Campus-2023,Mars,11:58:06,21:25:30,9:27:25,7:53:05,1:34:20,0:33:43,1:00:36,Billed,0,12,0,3,No,11.966666666666669,9.45,1.5666666666666669,1,12,0,0,7.883333333333333,0.55,83.42151675485009,0.1657848324514991,2.966666666666667,12,0.4499999999999993,1,Late Starter,Bruce Floyd
1239,AL,Ragnarok TDS2,Home Depot,12:49:12,22:02:14,9:13:35,7:52:59,1:20:35,0:35:31,0:45:04,Unbilled,2,13,0,44,No,12.816666666666666,9.216666666666669,1.3333333333333333,0.75,15,1,0,7.866666666666667,0.5833333333333334,85.35262206148283,0.1446654611211573,3.8166666666666655,14,0.2166666666666667,1,Late Starter,Gary Evans III
143,TDS,MAAL 2024,Novartis,11:15:11,20:34:52,9:19:57,7:52:40,1:27:17,0:44:47,0:42:30,Unbilled,0,6,0,4,No,11.25,9.316666666666666,1.45,0.7,6,1,0,7.866666666666667,0.7333333333333333,84.43649373881932,0.1556350626118068,2.25,6,0.3166666666666664,2,Erratic / At-Risk,Timothy Fisher
518,TDS,Campus 2024,J&J Inc,12:40:10,22:27:42,9:47:19,7:52:37,1:54:41,0:45:18,1:09:22,Billed,1,7,0,23,No,12.666666666666666,9.783333333333331,1.9,1.15,8,0,0,7.866666666666667,0.75,80.40885860306645,0.1942078364565587,3.666666666666666,7.5,0.7833333333333332,1,Late Starter,Joshua Gallagher
32,TDS,MAAL 2024,Home Depot,12:22:01,23:07:07,10:44:40,7:52:34,2:52:05,0:27:15,2:24:49,Unbilled,0,6,0,15,No,12.366666666666667,10.733333333333333,2.8666666666666667,2.4,6,1,0,7.866666666666667,0.45,73.29192546583852,0.2670807453416149,3.366666666666667,6,1.7333333333333325,3,Silent Overworker,Connor Gibson
971,TDS,Campus-2021,J&J Inc,12:56:04,22:14:12,9:17:57,7:52:30,1:25:26,0:28:38,0:56:48,Unbilled,1,7,0,24,No,12.933333333333334,9.283333333333331,1.4166666666666667,0.9333333333333332,8,1,0,7.866666666666667,0.4666666666666667,84.73967684021545,0.1526032315978456,3.9333333333333336,7.5,0.2833333333333332,1,Late Starter,Angela Ross
768,AL,Lateral,Itkan,11:04:25,20:10:10,9:05:58,7:52:28,1:13:30,0:41:29,0:32:01,Billed,1,3,0,11,No,11.066666666666666,9.083333333333334,1.2166666666666668,0.5333333333333333,4,0,0,7.866666666666667,0.6833333333333333,86.60550458715596,0.1339449541284403,2.0666666666666664,3.5,0.0833333333333339,2,Erratic / At-Risk,James Campos
506,AL,Campus-2021,Engineering Improvement,12:02:16,21:30:12,9:27:18,7:52:25,1:34:52,0:40:17,0:54:35,Unbilled,0,15,0,6,No,12.033333333333331,9.45,1.5666666666666669,0.9,15,1,0,7.866666666666667,0.6666666666666666,83.24514991181658,0.1657848324514991,3.033333333333333,15,0.4499999999999993,1,Late Starter,Gina Thompson
422,TDS,Campus-2022,Bristol-Myers Squibb,12:28:53,21:59:23,9:29:50,7:52:21,1:37:29,0:55:38,0:41:50,Billed,0,15,0,1,No,12.466666666666669,9.483333333333333,1.6166666666666667,0.6833333333333333,15,0,0,7.866666666666667,0.9166666666666666,82.95254833040423,0.1704745166959578,3.466666666666667,15,0.4833333333333325,1,Late Starter,Alexander Hall
583,TDS,Campus-2023,Microsoft,13:35:54,23:05:10,9:29:30,7:52:21,1:37:08,1:06:00,0:31:08,Unbilled,1,14,0,6,No,13.583333333333334,9.483333333333333,1.6166666666666667,0.5166666666666667,15,1,0,7.866666666666667,1.1,82.95254833040423,0.1704745166959578,4.583333333333334,14.5,0.4833333333333325,1,Late Starter,Paul Smith
1033,AL,Ragnarok TDS2,Novartis,11:06:36,20:04:28,8:57:06,7:52:20,1:04:46,0:12:21,0:52:24,Unbilled,3,14,0,17,No,11.1,8.95,1.0666666666666669,0.8666666666666667,17,1,0,7.866666666666667,0.2,87.89571694599628,0.1191806331471136,2.1,15.5,0,1,Late Starter,Elizabeth Underwood
1163,TDS,Campus-2022,RECURSION,11:52:33,21:31:35,9:38:36,7:52:09,1:46:27,0:41:38,1:04:49,Billed,2,7,0,14,No,11.866666666666667,9.633333333333333,1.7666666666666666,1.0666666666666669,9,0,0,7.866666666666667,0.6833333333333333,81.66089965397924,0.1833910034602076,2.866666666666667,8,0.6333333333333329,1,Late Starter,Courtney Chen
